timepoint_idx,timestamp,backend,rep,scale_factor,exp_val,n_shots,ideal
0,2026-03-27T09:51:34.272734+00:00,EQE1,17,5.0,-0.111328,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,18,1.0,0.301270,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,18,3.0,0.095703,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,18,5.0,-0.078125,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,19,1.0,0.290527,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,19,3.0,0.092773,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,19,5.0,-0.091309,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,20,1.0,0.289551,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,20,3.0,0.107910,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,20,5.0,-0.082031,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,21,1.0,0.289551,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,21,3.0,0.084473,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,21,5.0,-0.069824,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,22,1.0,0.312988,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,22,3.0,0.106934,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,22,5.0,-0.101562,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,23,1.0,0.263672,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,23,3.0,0.109375,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,23,5.0,-0.102051,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,24,1.0,0.299805,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,24,3.0,0.104492,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,24,5.0,-0.083008,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,25,1.0,0.282715,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,25,3.0,0.103516,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,25,5.0,-0.082520,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,26,1.0,0.267578,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,26,3.0,0.079590,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,26,5.0,-0.096191,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,27,1.0,0.316406,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,27,3.0,0.084473,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,27,5.0,-0.105469,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,28,1.0,0.288574,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,28,3.0,0.073730,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,28,5.0,-0.058594,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,29,1.0,0.310059,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,29,3.0,0.072754,4096,0.981197
0,2026-03-27T09:51:34.272734+00:00,EQE1,29,5.0,-0.104004,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,0,1.0,0.333008,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,0,3.0,0.105957,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,0,5.0,-0.106934,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,1,1.0,0.301758,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,1,3.0,0.057129,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,1,5.0,-0.106445,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,2,1.0,0.316895,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,2,3.0,0.109863,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,2,5.0,-0.083008,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,3,1.0,0.296387,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,3,3.0,0.112793,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,3,5.0,-0.115723,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,4,1.0,0.314941,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,4,3.0,0.058594,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,4,5.0,-0.106445,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,5,1.0,0.323242,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,5,3.0,0.100586,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,5,5.0,-0.115723,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,6,1.0,0.322754,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,6,3.0,0.086914,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,6,5.0,-0.114746,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,7,1.0,0.312012,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,7,3.0,0.105957,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,7,5.0,-0.108887,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,8,1.0,0.303223,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,8,3.0,0.093750,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,8,5.0,-0.101074,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,9,1.0,0.300781,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,9,3.0,0.094238,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,9,5.0,-0.105469,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,10,1.0,0.326660,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,10,3.0,0.111816,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,10,5.0,-0.096191,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,11,1.0,0.285156,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,11,3.0,0.100586,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,11,5.0,-0.093262,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,12,1.0,0.315430,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,12,3.0,0.110352,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,12,5.0,-0.074707,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,13,1.0,0.309082,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,13,3.0,0.113281,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,13,5.0,-0.091309,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,14,1.0,0.315918,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,14,3.0,0.087891,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,14,5.0,-0.086914,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,15,1.0,0.315430,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,15,3.0,0.062988,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,15,5.0,-0.081543,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,16,1.0,0.312988,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,16,3.0,0.090820,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,16,5.0,-0.072754,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,17,1.0,0.306152,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,17,3.0,0.106445,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,17,5.0,-0.075195,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,18,1.0,0.331055,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,18,3.0,0.078613,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,18,5.0,-0.122070,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,19,1.0,0.317383,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,19,3.0,0.122070,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,19,5.0,-0.074707,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,20,1.0,0.320801,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,20,3.0,0.076172,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,20,5.0,-0.105957,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,21,1.0,0.299805,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,21,3.0,0.098633,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,21,5.0,-0.091797,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,22,1.0,0.308105,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,22,3.0,0.086914,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,22,5.0,-0.079590,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,23,1.0,0.341797,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,23,3.0,0.101562,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,23,5.0,-0.103027,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,24,1.0,0.352051,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,24,3.0,0.106934,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,24,5.0,-0.088867,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,25,1.0,0.350586,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,25,3.0,0.090332,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,25,5.0,-0.117676,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,26,1.0,0.312500,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,26,3.0,0.105957,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,26,5.0,-0.112305,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,27,1.0,0.289062,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,27,3.0,0.069336,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,27,5.0,-0.128418,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,28,1.0,0.312012,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,28,3.0,0.079102,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,28,5.0,-0.094238,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,29,1.0,0.313477,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,29,3.0,0.089844,4096,0.981197
1,2026-03-27T10:21:34.372901+00:00,EQE1,29,5.0,-0.124023,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,0,1.0,0.302246,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,0,3.0,0.079590,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,0,5.0,-0.086426,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,1,1.0,0.302246,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,1,3.0,0.104004,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,1,5.0,-0.088867,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,2,1.0,0.314941,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,2,3.0,0.070801,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,2,5.0,-0.105957,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,3,1.0,0.304199,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,3,3.0,0.069824,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,3,5.0,-0.073730,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,4,1.0,0.299805,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,4,3.0,0.088379,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,4,5.0,-0.077637,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,5,1.0,0.310547,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,5,3.0,0.094727,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,5,5.0,-0.079102,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,6,1.0,0.287109,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,6,3.0,0.096680,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,6,5.0,-0.113281,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,7,1.0,0.317383,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,7,3.0,0.087891,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,7,5.0,-0.097656,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,8,1.0,0.305176,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,8,3.0,0.073730,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,8,5.0,-0.089844,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,9,1.0,0.297852,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,9,3.0,0.065918,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,9,5.0,-0.093750,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,10,1.0,0.285645,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,10,3.0,0.083496,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,10,5.0,-0.076660,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,11,1.0,0.295410,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,11,3.0,0.084473,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,11,5.0,-0.119141,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,12,1.0,0.268555,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,12,3.0,0.072754,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,12,5.0,-0.092773,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,13,1.0,0.297852,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,13,3.0,0.073242,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,13,5.0,-0.067871,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,14,1.0,0.291504,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,14,3.0,0.103516,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,14,5.0,-0.092773,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,15,1.0,0.316895,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,15,3.0,0.114258,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,15,5.0,-0.117676,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,16,1.0,0.233398,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,16,3.0,0.081543,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,16,5.0,-0.076172,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,17,1.0,0.310059,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,17,3.0,0.123535,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,17,5.0,-0.105469,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,18,1.0,0.302246,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,18,3.0,0.058105,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,18,5.0,-0.123047,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,19,1.0,0.306152,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,19,3.0,0.067871,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,19,5.0,-0.093262,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,20,1.0,0.322754,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,20,3.0,0.071289,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,20,5.0,-0.085449,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,21,1.0,0.318359,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,21,3.0,0.101074,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,21,5.0,-0.108398,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,22,1.0,0.305664,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,22,3.0,0.107910,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,22,5.0,-0.101562,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,23,1.0,0.302734,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,23,3.0,0.078613,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,23,5.0,-0.096191,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,24,1.0,0.292969,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,24,3.0,0.092773,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,24,5.0,-0.080078,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,25,1.0,0.309570,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,25,3.0,0.080078,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,25,5.0,-0.090820,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,26,1.0,0.270996,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,26,3.0,0.080078,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,26,5.0,-0.087891,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,27,1.0,0.305176,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,27,3.0,0.084473,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,27,5.0,-0.095703,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,28,1.0,0.303223,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,28,3.0,0.110840,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,28,5.0,-0.085449,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,29,1.0,0.272949,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,29,3.0,0.097656,4096,0.981197
2,2026-03-27T10:51:34.372831+00:00,EQE1,29,5.0,-0.120117,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,0,1.0,0.273438,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,0,3.0,0.060059,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,0,5.0,-0.095703,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,1,1.0,0.293457,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,1,3.0,0.080078,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,1,5.0,-0.102051,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,2,1.0,0.281738,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,2,3.0,0.090332,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,2,5.0,-0.111816,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,3,1.0,0.298828,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,3,3.0,0.084961,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,3,5.0,-0.081055,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,4,1.0,0.276367,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,4,3.0,0.083984,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,4,5.0,-0.091797,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,5,1.0,0.312988,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,5,3.0,0.102539,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,5,5.0,-0.100586,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,6,1.0,0.310059,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,6,3.0,0.078125,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,6,5.0,-0.073730,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,7,1.0,0.309082,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,7,3.0,0.089355,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,7,5.0,-0.117188,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,8,1.0,0.274902,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,8,3.0,0.071777,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,8,5.0,-0.097168,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,9,1.0,0.293945,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,9,3.0,0.091797,4096,0.981197
3,2026-03-27T11:21:34.286300+00:00,EQE1,9,5.0,-0.107422,4096,0.981197
