timepoint_idx,timestamp,backend,rep,scale_factor,exp_val,n_shots,ideal
0,2026-03-25T08:21:13.505166+00:00,EQE1,15,1.0,0.297363,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,15,3.0,-0.002441,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,15,5.0,-0.113770,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,16,1.0,0.281738,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,16,3.0,0.048828,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,16,5.0,-0.097656,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,17,1.0,0.273438,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,17,3.0,0.019531,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,17,5.0,-0.089355,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,18,1.0,0.250000,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,18,3.0,0.024902,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,18,5.0,-0.105957,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,19,1.0,0.249023,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,19,3.0,0.000488,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,19,5.0,-0.115723,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,20,1.0,0.276855,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,20,3.0,0.024414,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,20,5.0,-0.098633,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,21,1.0,0.277344,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,21,3.0,0.014160,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,21,5.0,-0.112793,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,22,1.0,0.281738,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,22,3.0,0.023438,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,22,5.0,-0.103516,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,23,1.0,0.284668,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,23,3.0,0.038574,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,23,5.0,-0.111816,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,24,1.0,0.263672,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,24,3.0,0.038574,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,24,5.0,-0.121582,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,25,1.0,0.255859,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,25,3.0,-0.003418,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,25,5.0,-0.096680,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,26,1.0,0.259277,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,26,3.0,0.011230,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,26,5.0,-0.068359,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,27,1.0,0.255371,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,27,3.0,-0.018555,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,27,5.0,-0.130371,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,28,1.0,0.254395,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,28,3.0,0.033691,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,28,5.0,-0.091309,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,29,1.0,0.276367,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,29,3.0,0.006836,4096,0.981197
0,2026-03-25T08:21:13.505166+00:00,EQE1,29,5.0,-0.114258,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,0,1.0,0.238281,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,0,3.0,0.000977,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,0,5.0,-0.115723,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,1,1.0,0.295410,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,1,3.0,0.002930,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,1,5.0,-0.107910,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,2,1.0,0.290527,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,2,3.0,0.011719,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,2,5.0,-0.093262,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,3,1.0,0.283691,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,3,3.0,0.016602,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,3,5.0,-0.109375,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,4,1.0,0.288574,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,4,3.0,0.000977,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,4,5.0,-0.081543,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,5,1.0,0.256348,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,5,3.0,0.022949,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,5,5.0,-0.106934,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,6,1.0,0.286133,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,6,3.0,0.029785,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,6,5.0,-0.104492,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,7,1.0,0.279785,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,7,3.0,0.045898,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,7,5.0,-0.104492,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,8,1.0,0.266602,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,8,3.0,-0.015625,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,8,5.0,-0.082031,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,9,1.0,0.262207,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,9,3.0,0.016113,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,9,5.0,-0.070312,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,10,1.0,0.281738,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,10,3.0,0.009766,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,10,5.0,-0.110840,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,11,1.0,0.256836,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,11,3.0,-0.003418,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,11,5.0,-0.120117,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,12,1.0,0.284668,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,12,3.0,0.034180,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,12,5.0,-0.092773,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,13,1.0,0.271973,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,13,3.0,0.003418,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,13,5.0,-0.091309,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,14,1.0,0.283203,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,14,3.0,0.027344,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,14,5.0,-0.087402,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,15,1.0,0.259766,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,15,3.0,0.025391,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,15,5.0,-0.113770,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,16,1.0,0.270508,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,16,3.0,0.022461,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,16,5.0,-0.079590,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,17,1.0,0.279785,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,17,3.0,0.050781,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,17,5.0,-0.095215,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,18,1.0,0.274902,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,18,3.0,0.049316,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,18,5.0,-0.118164,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,19,1.0,0.283203,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,19,3.0,0.014160,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,19,5.0,-0.096680,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,20,1.0,0.277832,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,20,3.0,0.014648,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,20,5.0,-0.093262,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,21,1.0,0.290527,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,21,3.0,0.004395,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,21,5.0,-0.087402,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,22,1.0,0.264160,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,22,3.0,0.032715,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,22,5.0,-0.113770,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,23,1.0,0.251465,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,23,3.0,0.028320,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,23,5.0,-0.116699,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,24,1.0,0.291016,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,24,3.0,0.003906,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,24,5.0,-0.124023,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,25,1.0,0.279785,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,25,3.0,0.014160,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,25,5.0,-0.126953,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,26,1.0,0.264160,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,26,3.0,0.023926,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,26,5.0,-0.128418,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,27,1.0,0.281250,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,27,3.0,0.036621,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,27,5.0,-0.090332,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,28,1.0,0.276855,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,28,3.0,0.031250,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,28,5.0,-0.094727,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,29,1.0,0.286621,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,29,3.0,0.025879,4096,0.981197
1,2026-03-25T08:51:13.607637+00:00,EQE1,29,5.0,-0.109863,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,0,1.0,0.285645,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,0,3.0,0.015625,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,0,5.0,-0.126465,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,1,1.0,0.289062,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,1,3.0,0.015625,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,1,5.0,-0.085938,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,2,1.0,0.269043,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,2,3.0,0.043457,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,2,5.0,-0.083496,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,3,1.0,0.278320,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,3,3.0,0.018066,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,3,5.0,-0.117188,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,4,1.0,0.265625,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,4,3.0,0.036133,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,4,5.0,-0.111328,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,5,1.0,0.276367,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,5,3.0,0.013672,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,5,5.0,-0.110840,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,6,1.0,0.261230,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,6,3.0,0.024414,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,6,5.0,-0.098633,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,7,1.0,0.263672,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,7,3.0,0.023438,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,7,5.0,-0.106934,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,8,1.0,0.276367,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,8,3.0,0.026367,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,8,5.0,-0.106445,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,9,1.0,0.279785,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,9,3.0,0.003418,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,9,5.0,-0.092773,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,10,1.0,0.282227,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,10,3.0,0.036621,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,10,5.0,-0.088379,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,11,1.0,0.291016,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,11,3.0,0.036621,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,11,5.0,-0.120117,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,12,1.0,0.262207,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,12,3.0,0.004395,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,12,5.0,-0.093750,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,13,1.0,0.317383,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,13,3.0,-0.000488,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,13,5.0,-0.114746,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,14,1.0,0.299805,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,14,3.0,0.010742,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,14,5.0,-0.088379,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,15,1.0,0.291016,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,15,3.0,0.025879,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,15,5.0,-0.088379,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,16,1.0,0.305664,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,16,3.0,0.018066,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,16,5.0,-0.128418,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,17,1.0,0.272949,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,17,3.0,0.043945,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,17,5.0,-0.088867,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,18,1.0,0.291016,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,18,3.0,0.044434,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,18,5.0,-0.108398,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,19,1.0,0.254395,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,19,3.0,0.031250,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,19,5.0,-0.098145,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,20,1.0,0.271973,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,20,3.0,0.006836,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,20,5.0,-0.082520,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,21,1.0,0.286133,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,21,3.0,0.040039,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,21,5.0,-0.092285,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,22,1.0,0.241211,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,22,3.0,0.020996,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,22,5.0,-0.046875,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,23,1.0,0.269531,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,23,3.0,0.024414,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,23,5.0,-0.082520,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,24,1.0,0.274902,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,24,3.0,0.027344,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,24,5.0,-0.115723,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,25,1.0,0.262207,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,25,3.0,0.034180,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,25,5.0,-0.103516,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,26,1.0,0.298828,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,26,3.0,0.015625,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,26,5.0,-0.078613,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,27,1.0,0.285156,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,27,3.0,0.005371,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,27,5.0,-0.101074,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,28,1.0,0.263672,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,28,3.0,0.015625,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,28,5.0,-0.112305,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,29,1.0,0.273926,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,29,3.0,0.004395,4096,0.981197
2,2026-03-25T09:21:13.605372+00:00,EQE1,29,5.0,-0.114258,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,0,1.0,0.262207,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,0,3.0,0.011719,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,0,5.0,-0.102539,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,1,1.0,0.286133,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,1,3.0,0.028320,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,1,5.0,-0.076172,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,2,1.0,0.288574,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,2,3.0,0.019531,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,2,5.0,-0.096191,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,3,1.0,0.286133,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,3,3.0,0.041504,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,3,5.0,-0.128418,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,4,1.0,0.291504,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,4,3.0,0.024902,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,4,5.0,-0.114746,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,5,1.0,0.292480,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,5,3.0,0.041016,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,5,5.0,-0.130371,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,6,1.0,0.256836,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,6,3.0,0.028320,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,6,5.0,-0.115723,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,7,1.0,0.291504,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,7,3.0,0.024902,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,7,5.0,-0.103027,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,8,1.0,0.259766,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,8,3.0,-0.001465,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,8,5.0,-0.094727,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,9,1.0,0.320801,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,9,3.0,0.033691,4096,0.981197
3,2026-03-25T09:51:13.605257+00:00,EQE1,9,5.0,-0.134766,4096,0.981197
