Iter;Problem;QPU;Qubits;Searched;Dec;Bin;Expected;Obtained;Error
5;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;232;232
5;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;245;245
5;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;290;290
5;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;257;257
5;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;254;254
5;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;278;278
5;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;314;314
5;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;255;255
5;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;272;272
5;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;247;247
5;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;284;284
5;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;236;236
5;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;291;291
5;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;223;223
5;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;281;281
5;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;261;261
5;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;230;230
5;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;252;252
5;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;272;272
5;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;258;258
5;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;273;273
5;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;249;249
5;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;303;303
5;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;269;269
5;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;256;256
5;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;4229;274;3955
6;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;4229;286;3943
6;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;232;232
6;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;286;286
6;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;251;251
6;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;280;280
6;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;224;224
6;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;243;243
6;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;242;242
6;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;285;285
6;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;273;273
6;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;285;285
6;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;225;225
6;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;298;298
6;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;263;263
6;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;270;270
6;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;249;249
6;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;270;270
6;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;268;268
6;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;289;289
6;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;249;249
6;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;299;299
6;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;259;259
6;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;260;260
6;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;254;254
6;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;277;277
6;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;261;261
6;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;259;259
6;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;242;242
6;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;300;300
6;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;273;273
6;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;253;253
6;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;4229;253;3976
7;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;4229;312;3917
7;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;242;242
7;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;275;275
7;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;235;235
7;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;286;286
7;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;237;237
7;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;261;261
7;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;252;252
7;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;290;290
7;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;244;244
7;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;267;267
7;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;255;255
7;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;296;296
7;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;247;247
7;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;262;262
7;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;260;260
7;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;295;295
7;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;253;253
7;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;271;271
7;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;263;263
7;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;259;259
7;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;250;250
7;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;257;257
7;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;223;223
7;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;314;314
7;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;256;256
7;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;251;251
7;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;251;251
7;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;287;287
7;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;270;270
7;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;260;260
7;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;4229;277;3952
8;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;4229;275;3954
8;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;243;243
8;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;298;298
8;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;268;268
8;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;264;264
8;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;255;255
8;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;245;245
8;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;214;214
8;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;284;284
8;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;281;281
8;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;327;327
8;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;256;256
8;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;273;273
8;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;269;269
8;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;257;257
8;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;223;223
8;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;287;287
8;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;284;284
8;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;241;241
8;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;245;245
8;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;265;265
8;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;256;256
8;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;253;253
8;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;227;227
8;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;281;281
8;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;277;277
8;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;290;290
8;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;239;239
8;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;273;273
8;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;280;280
8;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;264;264
8;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;4229;264;3965
9;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;4229;287;3942
9;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;232;232
9;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;268;268
9;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;233;233
9;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;264;264
9;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;255;255
9;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;262;262
9;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;255;255
9;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;306;306
9;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;246;246
9;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;301;301
9;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;244;244
9;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;298;298
9;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;275;275
9;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;282;282
9;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;254;254
9;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;261;261
9;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;261;261
9;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;231;231
9;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;247;247
9;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;261;261
9;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;234;234
9;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;256;256
9;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;251;251
9;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;304;304
9;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;284;284
9;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;273;273
9;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;249;249
9;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;282;282
9;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;271;271
9;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;280;280
9;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;4229;251;3978
10;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;4229;263;3966
10;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;279;279
10;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;283;283
10;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;267;267
10;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;264;264
10;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;272;272
10;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;224;224
10;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;239;239
10;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;301;301
10;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;255;255
10;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;272;272
10;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;259;259
10;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;281;281
10;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;257;257
10;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;284;284
10;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;267;267
10;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;281;281
10;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;225;225
10;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;221;221
10;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;257;257
10;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;257;257
10;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;252;252
10;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;246;246
10;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;256;256
10;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;291;291
10;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;242;242
10;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;297;297
10;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;250;250
10;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;299;299
10;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;266;266
10;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;284;284
10;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;4229;267;3962
