Iter;Problem;QPU;Qubits;Searched;Dec;Bin;Expected;Obtained;Error
2;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;30;30
2;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;31;31
2;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;26;26
2;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;29;29
2;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;26;26
2;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;26;26
2;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;29;29
2;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;37;37
2;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;37;37
2;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;43;43
2;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;37;37
2;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;20;20
2;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;45;45
2;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;43;43
2;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;31;31
2;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;34;34
2;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;26;26
2;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;23;23
2;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;18;18
2;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;32;32
2;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;39;39
2;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;32;32
2;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;29;29
2;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;33;33
2;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;34;34
2;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;33;33
2;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;30;30
2;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;35;35
2;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;35;35
2;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;34;34
2;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;512;34;478
3;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;512;27;485
3;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;38;38
3;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;34;34
3;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;30;30
3;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;27;27
3;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;34;34
3;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;30;30
3;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;31;31
3;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;37;37
3;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;25;25
3;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;39;39
3;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;29;29
3;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;29;29
3;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;31;31
3;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;32;32
3;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;38;38
3;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;39;39
3;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;27;27
3;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;19;19
3;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;33;33
3;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;42;42
3;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;33;33
3;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;36;36
3;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;29;29
3;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;40;40
3;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;32;32
3;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;27;27
3;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;23;23
3;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;42;42
3;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;28;28
3;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;31;31
3;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;512;32;480
4;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;512;35;477
4;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;32;32
4;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;37;37
4;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;32;32
4;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;30;30
4;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;30;30
4;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;32;32
4;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;35;35
4;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;39;39
4;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;28;28
4;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;36;36
4;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;24;24
4;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;51;51
4;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;25;25
4;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;30;30
4;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;26;26
4;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;37;37
4;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;32;32
4;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;31;31
4;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;26;26
4;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;34;34
4;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;38;38
4;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;34;34
4;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;27;27
4;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;38;38
4;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;32;32
4;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;35;35
4;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;27;27
4;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;32;32
4;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;20;20
4;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;32;32
4;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;512;27;485
5;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;512;34;478
5;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;34;34
5;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;34;34
5;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;34;34
5;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;24;24
5;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;21;21
5;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;35;35
5;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;30;30
5;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;29;29
5;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;25;25
5;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;40;40
5;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;24;24
5;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;38;38
5;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;40;40
5;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;39;39
5;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;19;19
5;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;38;38
5;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;31;31
5;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;37;37
5;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;29;29
5;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;32;32
5;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;33;33
5;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;27;27
5;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;37;37
5;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;37;37
5;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;30;30
5;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;33;33
5;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;31;31
5;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;29;29
5;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;32;32
5;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;35;35
5;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;512;33;479
6;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;512;39;473
6;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;30;30
6;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;35;35
6;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;27;27
6;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;37;37
6;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;30;30
6;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;40;40
6;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;23;23
6;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;35;35
6;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;32;32
6;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;37;37
6;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;33;33
6;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;31;31
6;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;35;35
6;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;30;30
6;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;27;27
6;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;30;30
6;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;27;27
6;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;38;38
6;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;32;32
6;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;27;27
6;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;14;14
6;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;28;28
6;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;41;41
6;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;35;35
6;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;24;24
6;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;37;37
6;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;30;30
6;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;33;33
6;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;35;35
6;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;41;41
6;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;512;31;481
7;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;512;26;486
7;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;23;23
7;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;30;30
7;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;36;36
7;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;23;23
7;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;33;33
7;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;31;31
7;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;29;29
7;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;35;35
7;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;31;31
7;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;37;37
7;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;29;29
7;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;39;39
7;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;31;31
7;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;30;30
7;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;45;45
7;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;31;31
7;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;38;38
7;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;22;22
7;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;28;28
7;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;34;34
7;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;34;34
7;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;34;34
7;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;34;34
7;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;41;41
7;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;33;33
7;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;37;37
7;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;24;24
7;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;32;32
7;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;45;45
7;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;23;23
7;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;512;26;486
8;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;512;34;478
8;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;27;27
8;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;47;47
8;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;26;26
8;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;32;32
8;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;39;39
8;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;35;35
8;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;35;35
8;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;34;34
8;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;23;23
8;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;38;38
8;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;34;34
8;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;37;37
8;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;25;25
8;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;29;29
8;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;22;22
8;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;36;36
8;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;29;29
8;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;35;35
8;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;27;27
8;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;37;37
8;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;36;36
8;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;29;29
8;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;23;23
8;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;41;41
8;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;15;15
8;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;35;35
8;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;35;35
8;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;40;40
8;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;28;28
8;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;31;31
8;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;512;30;482
9;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;512;37;475
9;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;27;27
9;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;38;38
9;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;30;30
9;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;28;28
9;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;40;40
9;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;24;24
9;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;33;33
9;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;34;34
9;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;29;29
9;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;32;32
9;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;22;22
9;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;35;35
9;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;35;35
9;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;25;25
9;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;33;33
9;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;31;31
9;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;34;34
9;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;24;24
9;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;25;25
9;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;31;31
9;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;30;30
9;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;38;38
9;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;30;30
9;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;44;44
9;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;27;27
9;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;32;32
9;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;28;28
9;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;50;50
9;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;27;27
9;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;32;32
9;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;512;39;473
10;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;512;31;481
10;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;26;26
10;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;31;31
10;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;26;26
10;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;39;39
10;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;29;29
10;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;34;34
10;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;26;26
10;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;34;34
10;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;25;25
10;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;34;34
10;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;29;29
10;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;45;45
10;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;25;25
10;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;46;46
10;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;30;30
10;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;34;34
10;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;24;24
10;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;39;39
10;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;26;26
10;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;36;36
10;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;33;33
10;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;35;35
10;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;27;27
10;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;29;29
10;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;35;35
10;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;25;25
10;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;41;41
10;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;37;37
10;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;23;23
10;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;34;34
10;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;512;36;476
