Iter;Problem;QPU;Qubits;Searched;Dec;Bin;Expected;Obtained;Error
2;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;318;318
2;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;321;321
2;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;378;378
2;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;339;339
2;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;390;390
2;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;323;323
2;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;372;372
2;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;328;328
2;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;380;380
2;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;332;332
2;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;374;374
2;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;349;349
2;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;329;329
2;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;317;317
2;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;358;358
2;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;310;310
2;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;343;343
2;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;320;320
2;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;393;393
2;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;316;316
2;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;330;330
2;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;307;307
2;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;376;376
2;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;332;332
2;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;372;372
2;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;5468;352;5116
3;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;5468;375;5093
3;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;322;322
3;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;326;326
3;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;321;321
3;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;349;349
3;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;333;333
3;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;323;323
3;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;320;320
3;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;400;400
3;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;338;338
3;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;369;369
3;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;343;343
3;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;390;390
3;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;352;352
3;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;342;342
3;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;356;356
3;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;342;342
3;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;347;347
3;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;315;315
3;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;328;328
3;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;348;348
3;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;306;306
3;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;336;336
3;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;339;339
3;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;352;352
3;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;350;350
3;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;312;312
3;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;308;308
3;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;362;362
3;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;345;345
3;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;386;386
3;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;5468;301;5167
4;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;5468;358;5110
4;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;333;333
4;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;381;381
4;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;299;299
4;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;335;335
4;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;317;317
4;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;341;341
4;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;332;332
4;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;366;366
4;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;327;327
4;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;395;395
4;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;306;306
4;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;387;387
4;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;318;318
4;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;362;362
4;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;317;317
4;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;337;337
4;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;354;354
4;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;332;332
4;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;307;307
4;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;370;370
4;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;334;334
4;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;379;379
4;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;314;314
4;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;375;375
4;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;329;329
4;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;318;318
4;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;294;294
4;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;360;360
4;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;349;349
4;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;361;361
4;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;5468;349;5119
5;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;5468;343;5125
5;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;355;355
5;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;327;327
5;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;325;325
5;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;342;342
5;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;331;331
5;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;313;313
5;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;301;301
5;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;385;385
5;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;317;317
5;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;379;379
5;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;310;310
5;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;348;348
5;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;338;338
5;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;368;368
5;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;343;343
5;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;373;373
5;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;375;375
5;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;360;360
5;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;307;307
5;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;357;357
5;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;311;311
5;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;332;332
5;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;340;340
5;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;374;374
5;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;358;358
5;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;336;336
5;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;343;343
5;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;362;362
5;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;335;335
5;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;362;362
5;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;5468;286;5182
6;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;5468;382;5086
6;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;338;338
6;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;354;354
6;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;305;305
6;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;342;342
6;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;329;329
6;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;325;325
6;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;312;312
6;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;390;390
6;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;340;340
6;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;369;369
6;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;356;356
6;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;338;338
6;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;348;348
6;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;335;335
6;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;319;319
6;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;350;350
6;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;355;355
6;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;312;312
6;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;311;311
6;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;349;349
6;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;319;319
6;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;357;357
6;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;349;349
6;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;343;343
6;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;331;331
6;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;357;357
6;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;312;312
6;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;368;368
6;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;360;360
6;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;367;367
6;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;5468;314;5154
7;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;5468;362;5106
7;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;329;329
7;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;333;333
7;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;312;312
7;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;370;370
7;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;329;329
7;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;367;367
7;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;315;315
7;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;352;352
7;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;332;332
7;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;331;331
7;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;311;311
7;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;354;354
7;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;351;351
7;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;374;374
7;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;316;316
7;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;353;353
7;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;355;355
7;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;315;315
7;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;359;359
7;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;336;336
7;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;342;342
7;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;346;346
7;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;335;335
7;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;360;360
7;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;327;327
7;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;386;386
7;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;325;325
7;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;362;362
7;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;321;321
7;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;356;356
7;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;5468;320;5148
8;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;5468;360;5108
8;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;335;335
8;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;370;370
8;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;315;315
8;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;339;339
8;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;368;368
8;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;327;327
8;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;342;342
8;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;366;366
8;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;309;309
8;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;346;346
8;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;348;348
8;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;350;350
8;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;336;336
8;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;344;344
8;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;306;306
8;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;365;365
8;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;350;350
8;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;322;322
8;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;352;352
8;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;373;373
8;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;325;325
8;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;332;332
8;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;319;319
8;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;380;380
8;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;312;312
8;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;357;357
8;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;334;334
8;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;366;366
8;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;336;336
8;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;362;362
8;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;5468;290;5178
9;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;5468;358;5110
9;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;332;332
9;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;361;361
9;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;329;329
9;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;371;371
9;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;344;344
9;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;313;313
9;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;305;305
9;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;364;364
9;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;356;356
9;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;369;369
9;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;336;336
9;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;392;392
9;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;321;321
9;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;353;353
9;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;321;321
9;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;350;350
9;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;287;287
9;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;357;357
9;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;333;333
9;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;379;379
9;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;301;301
9;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;335;335
9;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;333;333
9;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;350;350
9;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;322;322
9;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;374;374
9;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;347;347
9;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;361;361
9;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;342;342
9;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;327;327
9;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;5468;313;5155
10;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;5468;324;5144
10;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;335;335
10;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;366;366
10;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;307;307
10;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;371;371
10;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;320;320
10;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;323;323
10;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;328;328
10;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;364;364
10;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;332;332
10;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;394;394
10;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;321;321
10;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;398;398
10;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;322;322
10;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;330;330
10;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;301;301
10;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;346;346
10;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;345;345
10;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;351;351
10;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;375;375
10;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;374;374
10;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;339;339
10;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;311;311
10;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;316;316
10;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;365;365
10;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;351;351
10;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;365;365
10;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;330;330
10;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;345;345
10;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;299;299
10;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;379;379
10;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;5468;309;5159
