Iter;Problem;QPU;Qubits;Searched;Dec;Bin;Expected;Obtained;Error
3;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;102;102
3;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;112;112
3;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;105;105
3;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;113;113
3;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;104;104
3;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;114;114
3;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;1751;115;1636
4;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;1751;128;1623
4;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;90;90
4;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;123;123
4;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;90;90
4;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;94;94
4;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;104;104
4;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;114;114
4;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;88;88
4;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;106;106
4;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;104;104
4;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;118;118
4;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;116;116
4;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;143;143
4;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;111;111
4;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;116;116
4;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;105;105
4;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;111;111
4;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;100;100
4;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;102;102
4;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;101;101
4;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;114;114
4;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;96;96
4;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;108;108
4;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;106;106
4;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;128;128
4;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;113;113
4;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;112;112
4;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;119;119
4;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;125;125
4;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;103;103
4;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;100;100
4;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;1751;114;1637
5;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;1751;116;1635
5;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;86;86
5;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;104;104
5;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;105;105
5;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;103;103
5;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;118;118
5;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;120;120
5;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;92;92
5;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;115;115
5;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;95;95
5;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;113;113
5;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;91;91
5;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;158;158
5;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;111;111
5;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;131;131
5;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;99;99
5;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;113;113
5;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;109;109
5;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;114;114
5;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;91;91
5;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;114;114
5;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;95;95
5;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;128;128
5;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;100;100
5;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;134;134
5;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;103;103
5;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;103;103
5;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;105;105
5;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;123;123
5;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;94;94
5;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;109;109
5;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;1751;110;1641
6;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;1751;116;1635
6;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;88;88
6;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;100;100
6;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;102;102
6;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;126;126
6;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;106;106
6;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;130;130
6;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;84;84
6;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;125;125
6;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;122;122
6;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;116;116
6;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;80;80
6;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;117;117
6;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;116;116
6;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;113;113
6;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;93;93
6;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;126;126
6;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;122;122
6;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;119;119
6;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;103;103
6;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;110;110
6;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;94;94
6;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;115;115
6;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;97;97
6;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;123;123
6;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;93;93
6;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;112;112
6;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;105;105
6;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;111;111
6;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;112;112
6;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;96;96
6;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;1751;130;1621
7;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;1751;115;1636
7;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;92;92
7;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;120;120
7;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;102;102
7;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;122;122
7;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;89;89
7;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;101;101
7;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;101;101
7;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;127;127
7;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;102;102
7;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;102;102
7;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;106;106
7;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;129;129
7;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;108;108
7;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;122;122
7;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;102;102
7;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;127;127
7;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;95;95
7;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;112;112
7;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;96;96
7;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;118;118
7;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;114;114
7;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;117;117
7;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;99;99
7;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;113;113
7;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;101;101
7;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;115;115
7;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;90;90
7;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;145;145
7;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;100;100
7;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;120;120
7;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;1751;100;1651
8;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;1751;121;1630
8;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;94;94
8;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;91;91
8;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;108;108
8;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;111;111
8;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;101;101
8;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;124;124
8;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;84;84
8;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;114;114
8;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;123;123
8;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;128;128
8;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;103;103
8;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;109;109
8;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;105;105
8;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;115;115
8;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;114;114
8;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;114;114
8;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;104;104
8;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;113;113
8;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;104;104
8;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;113;113
8;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;110;110
8;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;108;108
8;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;98;98
8;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;143;143
8;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;122;122
8;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;94;94
8;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;72;72
8;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;133;133
8;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;110;110
8;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;124;124
8;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;1751;95;1656
9;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;1751;120;1631
9;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;99;99
9;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;107;107
9;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;101;101
9;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;107;107
9;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;115;115
9;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;124;124
9;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;90;90
9;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;133;133
9;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;123;123
9;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;109;109
9;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;82;82
9;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;108;108
9;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;94;94
9;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;111;111
9;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;101;101
9;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;117;117
9;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;103;103
9;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;119;119
9;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;121;121
9;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;123;123
9;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;99;99
9;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;122;122
9;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;105;105
9;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;114;114
9;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;100;100
9;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;108;108
9;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;103;103
9;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;143;143
9;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;111;111
9;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;100;100
9;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;1751;90;1661
10;Grover_2num_5Q;ibm_brisbane;5;2;0;'00000;1751;126;1625
10;Grover_2num_5Q;ibm_brisbane;5;2;1;'00001;0;118;118
10;Grover_2num_5Q;ibm_brisbane;5;2;2;'00010;0;117;117
10;Grover_2num_5Q;ibm_brisbane;5;2;3;'00011;0;83;83
10;Grover_2num_5Q;ibm_brisbane;5;2;4;'00100;0;105;105
10;Grover_2num_5Q;ibm_brisbane;5;2;5;'00101;0;92;92
10;Grover_2num_5Q;ibm_brisbane;5;2;6;'00110;0;123;123
10;Grover_2num_5Q;ibm_brisbane;5;2;7;'00111;0;107;107
10;Grover_2num_5Q;ibm_brisbane;5;2;8;'01000;0;134;134
10;Grover_2num_5Q;ibm_brisbane;5;2;9;'01001;0;112;112
10;Grover_2num_5Q;ibm_brisbane;5;2;10;'01010;0;114;114
10;Grover_2num_5Q;ibm_brisbane;5;2;11;'01011;0;92;92
10;Grover_2num_5Q;ibm_brisbane;5;2;12;'01100;0;123;123
10;Grover_2num_5Q;ibm_brisbane;5;2;13;'01101;0;108;108
10;Grover_2num_5Q;ibm_brisbane;5;2;14;'01110;0;123;123
10;Grover_2num_5Q;ibm_brisbane;5;2;15;'01111;0;104;104
10;Grover_2num_5Q;ibm_brisbane;5;2;16;'10000;0;123;123
10;Grover_2num_5Q;ibm_brisbane;5;2;17;'10001;0;109;109
10;Grover_2num_5Q;ibm_brisbane;5;2;18;'10010;0;120;120
10;Grover_2num_5Q;ibm_brisbane;5;2;19;'10011;0;96;96
10;Grover_2num_5Q;ibm_brisbane;5;2;20;'10100;0;107;107
10;Grover_2num_5Q;ibm_brisbane;5;2;21;'10101;0;80;80
10;Grover_2num_5Q;ibm_brisbane;5;2;22;'10110;0;91;91
10;Grover_2num_5Q;ibm_brisbane;5;2;23;'10111;0;119;119
10;Grover_2num_5Q;ibm_brisbane;5;2;24;'11000;0;108;108
10;Grover_2num_5Q;ibm_brisbane;5;2;25;'11001;0;110;110
10;Grover_2num_5Q;ibm_brisbane;5;2;26;'11010;0;116;116
10;Grover_2num_5Q;ibm_brisbane;5;2;27;'11011;0;83;83
10;Grover_2num_5Q;ibm_brisbane;5;2;28;'11100;0;125;125
10;Grover_2num_5Q;ibm_brisbane;5;2;29;'11101;0;104;104
10;Grover_2num_5Q;ibm_brisbane;5;2;30;'11110;0;118;118
10;Grover_2num_5Q;ibm_brisbane;5;2;31;'11111;1751;112;1639
